source,utterance,data_type,session_id,person_id,train_type
77.jpg,683,rgb,23,60,train
77.jpg,522,rgb,23,60,train
975.wav,975,wav,22,60,train
1106.wav,1106,wav,22,60,train
1295.wav,1295,wav,22,60,train
761.wav,761,wav,22,60,train
181.wav,181,wav,22,60,train
77.jpg,761,thr,22,60,train
77.jpg,181,thr,22,60,train
77.jpg,1106,thr,22,60,train
77.jpg,975,thr,22,60,train
77.jpg,1295,thr,22,60,train
77.jpg,761,rgb,22,60,train
77.jpg,181,rgb,22,60,train
77.jpg,1106,rgb,22,60,train
77.jpg,975,rgb,22,60,train
77.jpg,1295,rgb,22,60,train
688.wav,688,wav,28,60,train
968.wav,968,wav,28,60,train
1157.wav,1157,wav,28,60,train
123.wav,123,wav,28,60,train
471.wav,471,wav,28,60,train
461.wav,461,wav,28,60,train
1217.wav,1217,wav,28,60,train
77.jpg,968,thr,28,60,train
77.jpg,123,thr,28,60,train
77.jpg,1217,thr,28,60,train
77.jpg,461,thr,28,60,train
77.jpg,1157,thr,28,60,train
77.jpg,688,thr,28,60,train
77.jpg,471,thr,28,60,train
77.jpg,968,rgb,28,60,train
77.jpg,123,rgb,28,60,train
77.jpg,1217,rgb,28,60,train
77.jpg,461,rgb,28,60,train
77.jpg,1157,rgb,28,60,train
77.jpg,688,rgb,28,60,train
77.jpg,471,rgb,28,60,train
361.wav,361,wav,26,60,train
1133.wav,1133,wav,26,60,train
973.wav,973,wav,26,60,train
653.wav,653,wav,26,60,train
950.wav,950,wav,26,60,train
77.jpg,653,thr,26,60,train
77.jpg,1133,thr,26,60,train
77.jpg,950,thr,26,60,train
77.jpg,361,thr,26,60,train
77.jpg,973,thr,26,60,train
77.jpg,653,rgb,26,60,train
77.jpg,1133,rgb,26,60,train
77.jpg,950,rgb,26,60,train
77.jpg,361,rgb,26,60,train
77.jpg,973,rgb,26,60,train
591.wav,591,wav,17,60,train
197.wav,197,wav,17,60,train
1009.wav,1009,wav,17,60,train
711.wav,711,wav,17,60,train
26.wav,26,wav,17,60,train
77.jpg,197,thr,17,60,train
77.jpg,26,thr,17,60,train
77.jpg,1009,thr,17,60,train
77.jpg,591,thr,17,60,train
77.jpg,711,thr,17,60,train
77.jpg,197,rgb,17,60,train
77.jpg,26,rgb,17,60,train
77.jpg,1009,rgb,17,60,train
77.jpg,591,rgb,17,60,train
77.jpg,711,rgb,17,60,train
70.wav,70,wav,11,60,train
782.wav,782,wav,11,60,train
703.wav,703,wav,11,60,train
380.wav,380,wav,11,60,train
77.jpg,782,thr,11,60,train
77.jpg,703,thr,11,60,train
77.jpg,70,thr,11,60,train
77.jpg,380,thr,11,60,train
77.jpg,782,rgb,11,60,train
77.jpg,703,rgb,11,60,train
77.jpg,70,rgb,11,60,train
77.jpg,380,rgb,11,60,train
391.wav,391,wav,29,60,train
480.wav,480,wav,29,60,train
802.wav,802,wav,29,60,train
1012.wav,1012,wav,29,60,train
271.wav,271,wav,29,60,train
981.wav,981,wav,29,60,train
77.jpg,1012,thr,29,60,train
77.jpg,981,thr,29,60,train
77.jpg,391,thr,29,60,train
77.jpg,480,thr,29,60,train
77.jpg,271,thr,29,60,train
77.jpg,802,thr,29,60,train
77.jpg,1012,rgb,29,60,train
77.jpg,981,rgb,29,60,train
77.jpg,391,rgb,29,60,train
77.jpg,480,rgb,29,60,train
77.jpg,271,rgb,29,60,train
77.jpg,802,rgb,29,60,train
813.wav,813,wav,25,60,train
890.wav,890,wav,25,60,train
960.wav,960,wav,25,60,train
709.wav,709,wav,25,60,train
295.wav,295,wav,25,60,train
77.jpg,960,thr,25,60,train
77.jpg,295,thr,25,60,train
77.jpg,813,thr,25,60,train
77.jpg,709,thr,25,60,train
77.jpg,890,thr,25,60,train
77.jpg,960,rgb,25,60,train
77.jpg,295,rgb,25,60,train
77.jpg,813,rgb,25,60,train
77.jpg,709,rgb,25,60,train
77.jpg,890,rgb,25,60,train
880.wav,880,wav,15,60,train
1150.wav,1150,wav,15,60,train
615.wav,615,wav,15,60,train
1102.wav,1102,wav,15,60,train
55.wav,55,wav,15,60,train
77.jpg,1102,thr,15,60,train
77.jpg,880,thr,15,60,train
77.jpg,615,thr,15,60,train
77.jpg,1150,thr,15,60,train
77.jpg,55,thr,15,60,train
77.jpg,1102,rgb,15,60,train
77.jpg,880,rgb,15,60,train
77.jpg,615,rgb,15,60,train
77.jpg,1150,rgb,15,60,train
77.jpg,55,rgb,15,60,train
1193.wav,1193,wav,27,60,train
275.wav,275,wav,27,60,train
1120.wav,1120,wav,27,60,train
1041.wav,1041,wav,27,60,train
584.wav,584,wav,27,60,train
77.jpg,584,thr,27,60,train
77.jpg,1193,thr,27,60,train
77.jpg,1041,thr,27,60,train
77.jpg,1120,thr,27,60,train
77.jpg,275,thr,27,60,train
77.jpg,584,rgb,27,60,train
77.jpg,1193,rgb,27,60,train
77.jpg,1041,rgb,27,60,train
77.jpg,1120,rgb,27,60,train
77.jpg,275,rgb,27,60,train
945.wav,945,wav,13,60,train
631.wav,631,wav,13,60,train
882.wav,882,wav,13,60,train
1130.wav,1130,wav,13,60,train
493.wav,493,wav,13,60,train
77.jpg,1130,thr,13,60,train
77.jpg,493,thr,13,60,train
77.jpg,631,thr,13,60,train
77.jpg,945,thr,13,60,train
77.jpg,882,thr,13,60,train
77.jpg,1130,rgb,13,60,train
77.jpg,493,rgb,13,60,train
77.jpg,631,rgb,13,60,train
77.jpg,945,rgb,13,60,train
77.jpg,882,rgb,13,60,train
1040.wav,1040,wav,14,60,train
99.wav,99,wav,14,60,train
67.wav,67,wav,14,60,train
1116.wav,1116,wav,14,60,train
534.wav,534,wav,14,60,train
77.jpg,1040,thr,14,60,train
77.jpg,1116,thr,14,60,train
77.jpg,534,thr,14,60,train
77.jpg,67,thr,14,60,train
77.jpg,99,thr,14,60,train
77.jpg,1040,rgb,14,60,train
77.jpg,1116,rgb,14,60,train
77.jpg,534,rgb,14,60,train
77.jpg,67,rgb,14,60,train
77.jpg,99,rgb,14,60,train
1026.wav,1026,wav,12,60,train
767.wav,767,wav,12,60,train
955.wav,955,wav,12,60,train
1283.wav,1283,wav,12,60,train
589.wav,589,wav,12,60,train
77.jpg,589,thr,12,60,train
77.jpg,1283,thr,12,60,train
77.jpg,767,thr,12,60,train
77.jpg,955,thr,12,60,train
77.jpg,1026,thr,12,60,train
77.jpg,589,rgb,12,60,train
77.jpg,1283,rgb,12,60,train
77.jpg,767,rgb,12,60,train
77.jpg,955,rgb,12,60,train
77.jpg,1026,rgb,12,60,train
213.wav,213,wav,16,60,train
554.wav,554,wav,16,60,train
329.wav,329,wav,16,60,train
1068.wav,1068,wav,16,60,train
77.jpg,213,thr,16,60,train
77.jpg,1068,thr,16,60,train
77.jpg,554,thr,16,60,train
77.jpg,329,thr,16,60,train
77.jpg,213,rgb,16,60,train
77.jpg,1068,rgb,16,60,train
77.jpg,554,rgb,16,60,train
77.jpg,329,rgb,16,60,train
637.wav,637,wav,18,18,train
389.wav,389,wav,18,18,train
303.wav,303,wav,18,18,train
1195.wav,1195,wav,18,18,train
532.wav,532,wav,18,18,train
77.jpg,637,thr,18,18,train
77.jpg,303,thr,18,18,train
77.jpg,532,thr,18,18,train
77.jpg,1195,thr,18,18,train
77.jpg,389,thr,18,18,train
77.jpg,637,rgb,18,18,train
77.jpg,303,rgb,18,18,train
77.jpg,532,rgb,18,18,train
77.jpg,1195,rgb,18,18,train
77.jpg,389,rgb,18,18,train
541.wav,541,wav,24,18,train
624.wav,624,wav,24,18,train
80.wav,80,wav,24,18,train
782.wav,782,wav,24,18,train
860.wav,860,wav,24,18,train
77.jpg,624,thr,24,18,train
77.jpg,860,thr,24,18,train
77.jpg,782,thr,24,18,train
77.jpg,80,thr,24,18,train
77.jpg,541,thr,24,18,train
77.jpg,624,rgb,24,18,train
77.jpg,860,rgb,24,18,train
77.jpg,782,rgb,24,18,train
77.jpg,80,rgb,24,18,train
77.jpg,541,rgb,24,18,train
128.wav,128,wav,19,18,train
706.wav,706,wav,19,18,train
30.wav,30,wav,19,18,train
345.wav,345,wav,19,18,train
398.wav,398,wav,19,18,train
754.wav,754,wav,19,18,train
77.jpg,754,thr,19,18,train
50.jpg,345,thr,19,18,train
77.jpg,398,thr,19,18,train
77.jpg,30,thr,19,18,train
50.jpg,706,thr,19,18,train
77.jpg,128,thr,19,18,train
77.jpg,754,rgb,19,18,train
50.jpg,345,rgb,19,18,train
77.jpg,398,rgb,19,18,train
77.jpg,30,rgb,19,18,train
50.jpg,706,rgb,19,18,train
77.jpg,128,rgb,19,18,train
840.wav,840,wav,21,18,train
837.wav,837,wav,21,18,train
1258.wav,1258,wav,21,18,train
224.wav,224,wav,21,18,train
589.wav,589,wav,21,18,train
77.jpg,224,thr,21,18,train
77.jpg,589,thr,21,18,train
77.jpg,837,thr,21,18,train
77.jpg,840,thr,21,18,train
77.jpg,1258,thr,21,18,train
77.jpg,224,rgb,21,18,train
77.jpg,589,rgb,21,18,train
77.jpg,837,rgb,21,18,train
77.jpg,840,rgb,21,18,train
77.jpg,1258,rgb,21,18,train
1008.wav,1008,wav,23,18,train
1250.wav,1250,wav,23,18,train
197.wav,197,wav,23,18,train
86.wav,86,wav,23,18,train
804.wav,804,wav,23,18,train
77.jpg,197,thr,23,18,train
77.jpg,86,thr,23,18,train
77.jpg,1250,thr,23,18,train
77.jpg,1008,thr,23,18,train
77.jpg,804,thr,23,18,train
77.jpg,197,rgb,23,18,train
77.jpg,86,rgb,23,18,train
77.jpg,1250,rgb,23,18,train
77.jpg,1008,rgb,23,18,train
77.jpg,804,rgb,23,18,train
921.wav,921,wav,22,18,train
1127.wav,1127,wav,22,18,train
268.wav,268,wav,22,18,train
150.wav,150,wav,22,18,train
709.wav,709,wav,22,18,train
933.wav,933,wav,22,18,train
77.jpg,921,thr,22,18,train
77.jpg,1127,thr,22,18,train
72.jpg,268,thr,22,18,train
77.jpg,150,thr,22,18,train
77.jpg,709,thr,22,18,train
77.jpg,933,thr,22,18,train
77.jpg,921,rgb,22,18,train
77.jpg,1127,rgb,22,18,train
72.jpg,268,rgb,22,18,train
77.jpg,150,rgb,22,18,train
77.jpg,709,rgb,22,18,train
77.jpg,933,rgb,22,18,train
687.wav,687,wav,28,18,train
172.wav,172,wav,28,18,train
972.wav,972,wav,28,18,train
295.wav,295,wav,28,18,train
1205.wav,1205,wav,28,18,train
77.jpg,972,thr,28,18,train
77.jpg,172,thr,28,18,train
77.jpg,687,thr,28,18,train
77.jpg,295,thr,28,18,train
77.jpg,1205,thr,28,18,train
77.jpg,972,rgb,28,18,train
77.jpg,172,rgb,28,18,train
77.jpg,687,rgb,28,18,train
77.jpg,295,rgb,28,18,train
77.jpg,1205,rgb,28,18,train
946.wav,946,wav,26,18,train
1212.wav,1212,wav,26,18,train
945.wav,945,wav,26,18,train
314.wav,314,wav,26,18,train
77.jpg,1212,thr,26,18,train
77.jpg,314,thr,26,18,train
77.jpg,946,thr,26,18,train
77.jpg,945,thr,26,18,train
77.jpg,1212,rgb,26,18,train
77.jpg,314,rgb,26,18,train
77.jpg,946,rgb,26,18,train
77.jpg,945,rgb,26,18,train
322.wav,322,wav,17,18,train
1289.wav,1289,wav,17,18,train
930.wav,930,wav,17,18,train
206.wav,206,wav,17,18,train
1108.wav,1108,wav,17,18,train
77.jpg,930,thr,17,18,train
77.jpg,1289,thr,17,18,train
77.jpg,1108,thr,17,18,train
77.jpg,322,thr,17,18,train
77.jpg,206,thr,17,18,train
77.jpg,930,rgb,17,18,train
77.jpg,1289,rgb,17,18,train
77.jpg,1108,rgb,17,18,train
77.jpg,322,rgb,17,18,train
77.jpg,206,rgb,17,18,train
625.wav,625,wav,11,18,train
1265.wav,1265,wav,11,18,train
960.wav,960,wav,11,18,train
329.wav,329,wav,11,18,train
77.jpg,960,thr,11,18,train
77.jpg,625,thr,11,18,train
77.jpg,1265,thr,11,18,train
77.jpg,329,thr,11,18,train
77.jpg,960,rgb,11,18,train
77.jpg,625,rgb,11,18,train
77.jpg,1265,rgb,11,18,train
77.jpg,329,rgb,11,18,train
894.wav,894,wav,29,18,train
765.wav,765,wav,29,18,train
513.wav,513,wav,29,18,train
1287.wav,1287,wav,29,18,train
77.jpg,894,thr,29,18,train
77.jpg,765,thr,29,18,train
77.jpg,1287,thr,29,18,train
77.jpg,513,thr,29,18,train
77.jpg,894,rgb,29,18,train
77.jpg,765,rgb,29,18,train
77.jpg,1287,rgb,29,18,train
77.jpg,513,rgb,29,18,train
43.wav,43,wav,25,18,train
727.wav,727,wav,25,18,train
411.wav,411,wav,25,18,train
540.wav,540,wav,25,18,train
77.jpg,411,thr,25,18,train
77.jpg,43,thr,25,18,train
77.jpg,727,thr,25,18,train
77.jpg,540,thr,25,18,train
77.jpg,411,rgb,25,18,train
77.jpg,43,rgb,25,18,train
77.jpg,727,rgb,25,18,train
77.jpg,540,rgb,25,18,train
726.wav,726,wav,15,18,train
1292.wav,1292,wav,15,18,train
1243.wav,1243,wav,15,18,train
662.wav,662,wav,15,18,train
77.jpg,1292,thr,15,18,train
72.jpg,726,thr,15,18,train
77.jpg,1243,thr,15,18,train
77.jpg,662,thr,15,18,train
77.jpg,1292,rgb,15,18,train
72.jpg,726,rgb,15,18,train
77.jpg,1243,rgb,15,18,train
77.jpg,662,rgb,15,18,train
200.wav,200,wav,27,18,train
265.wav,265,wav,27,18,train
891.wav,891,wav,27,18,train
792.wav,792,wav,27,18,train
77.jpg,200,thr,27,18,train
77.jpg,265,thr,27,18,train
77.jpg,891,thr,27,18,train
77.jpg,792,thr,27,18,train
77.jpg,200,rgb,27,18,train
77.jpg,265,rgb,27,18,train
77.jpg,891,rgb,27,18,train
77.jpg,792,rgb,27,18,train
108.wav,108,wav,13,18,train
338.wav,338,wav,13,18,train
605.wav,605,wav,13,18,train
289.wav,289,wav,13,18,train
1076.wav,1076,wav,13,18,train
77.jpg,1076,thr,13,18,train
72.jpg,289,thr,13,18,train
77.jpg,605,thr,13,18,train
77.jpg,108,thr,13,18,train
77.jpg,338,thr,13,18,train
77.jpg,1076,rgb,13,18,train
72.jpg,289,rgb,13,18,train
77.jpg,605,rgb,13,18,train
77.jpg,108,rgb,13,18,train
77.jpg,338,rgb,13,18,train
1282.wav,1282,wav,14,18,train
144.wav,144,wav,14,18,train
457.wav,457,wav,14,18,train
1105.wav,1105,wav,14,18,train
1142.wav,1142,wav,14,18,train
159.wav,159,wav,14,18,train
77.jpg,1282,thr,14,18,train
77.jpg,457,thr,14,18,train
77.jpg,144,thr,14,18,train
77.jpg,1142,thr,14,18,train
77.jpg,159,thr,14,18,train
77.jpg,1105,thr,14,18,train
77.jpg,1282,rgb,14,18,train
77.jpg,457,rgb,14,18,train
77.jpg,144,rgb,14,18,train
77.jpg,1142,rgb,14,18,train
77.jpg,159,rgb,14,18,train
77.jpg,1105,rgb,14,18,train
657.wav,657,wav,12,18,train
1240.wav,1240,wav,12,18,train
291.wav,291,wav,12,18,train
1140.wav,1140,wav,12,18,train
77.jpg,291,thr,12,18,train
77.jpg,657,thr,12,18,train
77.jpg,1240,thr,12,18,train
77.jpg,1140,thr,12,18,train
77.jpg,291,rgb,12,18,train
77.jpg,657,rgb,12,18,train
77.jpg,1240,rgb,12,18,train
77.jpg,1140,rgb,12,18,train
639.wav,639,wav,16,18,train
83.wav,83,wav,16,18,train
763.wav,763,wav,16,18,train
169.wav,169,wav,16,18,train
101.wav,101,wav,16,18,train
77.jpg,763,thr,16,18,train
77.jpg,169,thr,16,18,train
77.jpg,101,thr,16,18,train
77.jpg,83,thr,16,18,train
77.jpg,639,thr,16,18,train
77.jpg,763,rgb,16,18,train
77.jpg,169,rgb,16,18,train
77.jpg,101,rgb,16,18,train
77.jpg,83,rgb,16,18,train
77.jpg,639,rgb,16,18,train
580.wav,580,wav,18,93,train
765.wav,765,wav,18,93,train
426.wav,426,wav,18,93,train
77.jpg,426,thr,18,93,train
77.jpg,765,thr,18,93,train
77.jpg,580,thr,18,93,train
77.jpg,426,rgb,18,93,train
77.jpg,765,rgb,18,93,train
77.jpg,580,rgb,18,93,train
29.wav,29,wav,24,93,train
1252.wav,1252,wav,24,93,train
444.wav,444,wav,24,93,train
1297.wav,1297,wav,24,93,train
1200.wav,1200,wav,24,93,train
52.wav,52,wav,24,93,train
795.wav,795,wav,24,93,train
77.jpg,52,thr,24,93,train
72.jpg,795,thr,24,93,train
77.jpg,1200,thr,24,93,train
70.jpg,29,thr,24,93,train
77.jpg,1252,thr,24,93,train
77.jpg,444,thr,24,93,train
77.jpg,1297,thr,24,93,train
77.jpg,52,rgb,24,93,train
72.jpg,795,rgb,24,93,train
77.jpg,1200,rgb,24,93,train
70.jpg,29,rgb,24,93,train
77.jpg,1252,rgb,24,93,train
77.jpg,444,rgb,24,93,train
77.jpg,1297,rgb,24,93,train
362.wav,362,wav,19,93,train
1248.wav,1248,wav,19,93,train
768.wav,768,wav,19,93,train
958.wav,958,wav,19,93,train
1120.wav,1120,wav,19,93,train
102.wav,102,wav,19,93,train
77.jpg,102,thr,19,93,train
77.jpg,362,thr,19,93,train
77.jpg,1248,thr,19,93,train
72.jpg,768,thr,19,93,train
77.jpg,1120,thr,19,93,train
77.jpg,958,thr,19,93,train
77.jpg,102,rgb,19,93,train
77.jpg,362,rgb,19,93,train
77.jpg,1248,rgb,19,93,train
72.jpg,768,rgb,19,93,train
77.jpg,1120,rgb,19,93,train
77.jpg,958,rgb,19,93,train
803.wav,803,wav,21,93,train
581.wav,581,wav,21,93,train
1146.wav,1146,wav,21,93,train
1074.wav,1074,wav,21,93,train
715.wav,715,wav,21,93,train
77.jpg,715,thr,21,93,train
77.jpg,1146,thr,21,93,train
77.jpg,1074,thr,21,93,train
77.jpg,803,thr,21,93,train
77.jpg,581,thr,21,93,train
77.jpg,715,rgb,21,93,train
77.jpg,1146,rgb,21,93,train
77.jpg,1074,rgb,21,93,train
77.jpg,803,rgb,21,93,train
77.jpg,581,rgb,21,93,train
118.wav,118,wav,23,93,train
449.wav,449,wav,23,93,train
1237.wav,1237,wav,23,93,train
698.wav,698,wav,23,93,train
741.wav,741,wav,23,93,train
1114.wav,1114,wav,23,93,train
988.wav,988,wav,23,93,train
77.jpg,449,thr,23,93,train
72.jpg,988,thr,23,93,train
77.jpg,1114,thr,23,93,train
72.jpg,118,thr,23,93,train
77.jpg,1237,thr,23,93,train
77.jpg,698,thr,23,93,train
72.jpg,741,thr,23,93,train
77.jpg,449,rgb,23,93,train
72.jpg,988,rgb,23,93,train
77.jpg,1114,rgb,23,93,train
72.jpg,118,rgb,23,93,train
77.jpg,1237,rgb,23,93,train
77.jpg,698,rgb,23,93,train
72.jpg,741,rgb,23,93,train
813.wav,813,wav,22,93,train
129.wav,129,wav,22,93,train
171.wav,171,wav,22,93,train
292.wav,292,wav,22,93,train
1267.wav,1267,wav,22,93,train
1219.wav,1219,wav,22,93,train
77.jpg,171,thr,22,93,train
77.jpg,813,thr,22,93,train
77.jpg,1267,thr,22,93,train
77.jpg,1219,thr,22,93,train
77.jpg,129,thr,22,93,train
77.jpg,292,thr,22,93,train
77.jpg,171,rgb,22,93,train
77.jpg,813,rgb,22,93,train
77.jpg,1267,rgb,22,93,train
77.jpg,1219,rgb,22,93,train
77.jpg,129,rgb,22,93,train
77.jpg,292,rgb,22,93,train
542.wav,542,wav,28,93,train
77.jpg,542,thr,28,93,train
77.jpg,542,rgb,28,93,train
293.wav,293,wav,26,93,train
417.wav,417,wav,26,93,train
138.wav,138,wav,26,93,train
414.wav,414,wav,26,93,train
1175.wav,1175,wav,26,93,train
406.wav,406,wav,26,93,train
566.wav,566,wav,26,93,train
77.jpg,406,thr,26,93,train
50.jpg,566,thr,26,93,train
77.jpg,293,thr,26,93,train
50.jpg,417,thr,26,93,train
77.jpg,1175,thr,26,93,train
77.jpg,138,thr,26,93,train
77.jpg,414,thr,26,93,train
77.jpg,406,rgb,26,93,train
50.jpg,566,rgb,26,93,train
77.jpg,293,rgb,26,93,train
50.jpg,417,rgb,26,93,train
77.jpg,1175,rgb,26,93,train
77.jpg,138,rgb,26,93,train
77.jpg,414,rgb,26,93,train
183.wav,183,wav,17,93,train
480.wav,480,wav,17,93,train
868.wav,868,wav,17,93,train
586.wav,586,wav,17,93,train
204.wav,204,wav,17,93,train
77.jpg,204,thr,17,93,train
77.jpg,586,thr,17,93,train
77.jpg,480,thr,17,93,train
77.jpg,868,thr,17,93,train
77.jpg,183,thr,17,93,train
77.jpg,204,rgb,17,93,train
77.jpg,586,rgb,17,93,train
77.jpg,480,rgb,17,93,train
77.jpg,868,rgb,17,93,train
77.jpg,183,rgb,17,93,train
946.wav,946,wav,11,93,train
671.wav,671,wav,11,93,train
1255.wav,1255,wav,11,93,train
77.jpg,1255,thr,11,93,train
77.jpg,671,thr,11,93,train
77.jpg,946,thr,11,93,train
77.jpg,1255,rgb,11,93,train
77.jpg,671,rgb,11,93,train
77.jpg,946,rgb,11,93,train
1153.wav,1153,wav,29,93,train
495.wav,495,wav,29,93,train
222.wav,222,wav,29,93,train
77.jpg,222,thr,29,93,train
77.jpg,495,thr,29,93,train
77.jpg,1153,thr,29,93,train
77.jpg,222,rgb,29,93,train
77.jpg,495,rgb,29,93,train
77.jpg,1153,rgb,29,93,train
737.wav,737,wav,25,93,train
835.wav,835,wav,25,93,train
1021.wav,1021,wav,25,93,train
996.wav,996,wav,25,93,train
77.jpg,1021,thr,25,93,train
77.jpg,996,thr,25,93,train
77.jpg,835,thr,25,93,train
77.jpg,737,thr,25,93,train
77.jpg,1021,rgb,25,93,train
77.jpg,996,rgb,25,93,train
77.jpg,835,rgb,25,93,train
77.jpg,737,rgb,25,93,train
774.wav,774,wav,15,93,train
799.wav,799,wav,15,93,train
747.wav,747,wav,15,93,train
1229.wav,1229,wav,15,93,train
77.jpg,1229,thr,15,93,train
77.jpg,747,thr,15,93,train
77.jpg,799,thr,15,93,train
77.jpg,774,thr,15,93,train
77.jpg,1229,rgb,15,93,train
77.jpg,747,rgb,15,93,train
77.jpg,799,rgb,15,93,train
77.jpg,774,rgb,15,93,train
1172.wav,1172,wav,27,93,train
1281.wav,1281,wav,27,93,train
1080.wav,1080,wav,27,93,train
477.wav,477,wav,27,93,train
77.jpg,1172,thr,27,93,train
77.jpg,1080,thr,27,93,train
77.jpg,1281,thr,27,93,train
77.jpg,477,thr,27,93,train
77.jpg,1172,rgb,27,93,train
77.jpg,1080,rgb,27,93,train
77.jpg,1281,rgb,27,93,train
77.jpg,477,rgb,27,93,train
1288.wav,1288,wav,13,93,train
252.wav,252,wav,13,93,train
255.wav,255,wav,13,93,train
832.wav,832,wav,13,93,train
1040.wav,1040,wav,13,93,train
766.wav,766,wav,13,93,train
1093.wav,1093,wav,13,93,train
374.wav,374,wav,13,93,train
77.jpg,1040,thr,13,93,train
77.jpg,255,thr,13,93,train
70.jpg,1093,thr,13,93,train
77.jpg,374,thr,13,93,train
50.jpg,252,thr,13,93,train
72.jpg,832,thr,13,93,train
77.jpg,1288,thr,13,93,train
77.jpg,766,thr,13,93,train
77.jpg,1040,rgb,13,93,train
77.jpg,255,rgb,13,93,train
70.jpg,1093,rgb,13,93,train
77.jpg,374,rgb,13,93,train
50.jpg,252,rgb,13,93,train
72.jpg,832,rgb,13,93,train
77.jpg,1288,rgb,13,93,train
77.jpg,766,rgb,13,93,train
59.wav,59,wav,14,93,train
70.wav,70,wav,14,93,train
1167.wav,1167,wav,14,93,train
603.wav,603,wav,14,93,train
821.wav,821,wav,14,93,train
589.wav,589,wav,14,93,train
77.jpg,589,thr,14,93,train
77.jpg,821,thr,14,93,train
77.jpg,603,thr,14,93,train
72.jpg,59,thr,14,93,train
77.jpg,70,thr,14,93,train
77.jpg,1167,thr,14,93,train
77.jpg,589,rgb,14,93,train
77.jpg,821,rgb,14,93,train
77.jpg,603,rgb,14,93,train
72.jpg,59,rgb,14,93,train
77.jpg,70,rgb,14,93,train
77.jpg,1167,rgb,14,93,train
593.wav,593,wav,12,93,train
689.wav,689,wav,12,93,train
65.wav,65,wav,12,93,train
341.wav,341,wav,12,93,train
121.wav,121,wav,12,93,train
77.jpg,689,thr,12,93,train
77.jpg,121,thr,12,93,train
77.jpg,341,thr,12,93,train
77.jpg,65,thr,12,93,train
77.jpg,593,thr,12,93,train
77.jpg,689,rgb,12,93,train
77.jpg,121,rgb,12,93,train
77.jpg,341,rgb,12,93,train
77.jpg,65,rgb,12,93,train
77.jpg,593,rgb,12,93,train
635.wav,635,wav,16,93,train
624.wav,624,wav,16,93,train
714.wav,714,wav,16,93,train
1056.wav,1056,wav,16,93,train
273.wav,273,wav,16,93,train
344.wav,344,wav,16,93,train
77.jpg,273,thr,16,93,train
77.jpg,624,thr,16,93,train
50.jpg,344,thr,16,93,train
77.jpg,714,thr,16,93,train
77.jpg,635,thr,16,93,train
77.jpg,1056,thr,16,93,train
77.jpg,273,rgb,16,93,train
77.jpg,624,rgb,16,93,train
50.jpg,344,rgb,16,93,train
77.jpg,714,rgb,16,93,train
77.jpg,635,rgb,16,93,train
77.jpg,1056,rgb,16,93,train
757.wav,757,wav,18,82,train
639.wav,639,wav,18,82,train
575.wav,575,wav,18,82,train
515.wav,515,wav,18,82,train
870.wav,870,wav,18,82,train
905.wav,905,wav,18,82,train
77.jpg,515,thr,18,82,train
77.jpg,575,thr,18,82,train
77.jpg,757,thr,18,82,train
77.jpg,870,thr,18,82,train
72.jpg,905,thr,18,82,train
77.jpg,639,thr,18,82,train
77.jpg,515,rgb,18,82,train
77.jpg,575,rgb,18,82,train
77.jpg,757,rgb,18,82,train
77.jpg,870,rgb,18,82,train
72.jpg,905,rgb,18,82,train
77.jpg,639,rgb,18,82,train
1260.wav,1260,wav,24,82,train
1253.wav,1253,wav,24,82,train
530.wav,530,wav,24,82,train
964.wav,964,wav,24,82,train
355.wav,355,wav,24,82,train
348.wav,348,wav,24,82,train
77.jpg,348,thr,24,82,train
77.jpg,530,thr,24,82,train
77.jpg,355,thr,24,82,train
77.jpg,1260,thr,24,82,train
77.jpg,964,thr,24,82,train
77.jpg,1253,thr,24,82,train
77.jpg,348,rgb,24,82,train
77.jpg,530,rgb,24,82,train
77.jpg,355,rgb,24,82,train
77.jpg,1260,rgb,24,82,train
77.jpg,964,rgb,24,82,train
77.jpg,1253,rgb,24,82,train
154.wav,154,wav,19,82,train
61.wav,61,wav,19,82,train
200.wav,200,wav,19,82,train
655.wav,655,wav,19,82,train
94.wav,94,wav,19,82,train
77.jpg,200,thr,19,82,train
77.jpg,154,thr,19,82,train
77.jpg,94,thr,19,82,train
77.jpg,61,thr,19,82,train
77.jpg,655,thr,19,82,train
77.jpg,200,rgb,19,82,train
77.jpg,154,rgb,19,82,train
77.jpg,94,rgb,19,82,train
77.jpg,61,rgb,19,82,train
77.jpg,655,rgb,19,82,train
1169.wav,1169,wav,21,82,train
758.wav,758,wav,21,82,train
323.wav,323,wav,21,82,train
507.wav,507,wav,21,82,train
791.wav,791,wav,21,82,train
77.jpg,323,thr,21,82,train
77.jpg,791,thr,21,82,train
77.jpg,758,thr,21,82,train
77.jpg,507,thr,21,82,train
77.jpg,1169,thr,21,82,train
77.jpg,323,rgb,21,82,train
77.jpg,791,rgb,21,82,train
77.jpg,758,rgb,21,82,train
77.jpg,507,rgb,21,82,train
77.jpg,1169,rgb,21,82,train
967.wav,967,wav,23,82,train
1042.wav,1042,wav,23,82,train
708.wav,708,wav,23,82,train
996.wav,996,wav,23,82,train
77.jpg,996,thr,23,82,train
77.jpg,1042,thr,23,82,train
77.jpg,708,thr,23,82,train
77.jpg,967,thr,23,82,train
77.jpg,996,rgb,23,82,train
77.jpg,1042,rgb,23,82,train
77.jpg,708,rgb,23,82,train
77.jpg,967,rgb,23,82,train
