,utterance,session_id,person_id,new_ids,rgb,wav,thr
7436,374.0,13,93,93,77.jpg,374.wav,77.jpg
7437,59.0,14,93,93,72.jpg,59.wav,72.jpg
7438,70.0,14,93,93,77.jpg,70.wav,77.jpg
7439,1167.0,14,93,93,77.jpg,1167.wav,77.jpg
7440,603.0,14,93,93,77.jpg,603.wav,77.jpg
7441,821.0,14,93,93,77.jpg,821.wav,77.jpg
7442,589.0,14,93,93,77.jpg,589.wav,77.jpg
7443,593.0,12,93,93,77.jpg,593.wav,77.jpg
7444,689.0,12,93,93,77.jpg,689.wav,77.jpg
7445,65.0,12,93,93,77.jpg,65.wav,77.jpg
7446,341.0,12,93,93,77.jpg,341.wav,77.jpg
7447,121.0,12,93,93,77.jpg,121.wav,77.jpg
7448,635.0,16,93,93,77.jpg,635.wav,77.jpg
7449,624.0,16,93,93,77.jpg,624.wav,77.jpg
7450,714.0,16,93,93,77.jpg,714.wav,77.jpg
7451,1056.0,16,93,93,77.jpg,1056.wav,77.jpg
7452,273.0,16,93,93,77.jpg,273.wav,77.jpg
7453,344.0,16,93,93,50.jpg,344.wav,50.jpg
7454,757.0,18,82,82,77.jpg,757.wav,77.jpg
7455,639.0,18,82,82,77.jpg,639.wav,77.jpg
7456,575.0,18,82,82,77.jpg,575.wav,77.jpg
7457,515.0,18,82,82,77.jpg,515.wav,77.jpg
7458,870.0,18,82,82,77.jpg,870.wav,77.jpg
7459,905.0,18,82,82,72.jpg,905.wav,72.jpg
7460,1260.0,24,82,82,77.jpg,1260.wav,77.jpg
7461,1253.0,24,82,82,77.jpg,1253.wav,77.jpg
7462,530.0,24,82,82,77.jpg,530.wav,77.jpg
7463,964.0,24,82,82,77.jpg,964.wav,77.jpg
7464,355.0,24,82,82,77.jpg,355.wav,77.jpg
7465,348.0,24,82,82,77.jpg,348.wav,77.jpg
7466,154.0,19,82,82,77.jpg,154.wav,77.jpg
7467,61.0,19,82,82,77.jpg,61.wav,77.jpg
7468,200.0,19,82,82,77.jpg,200.wav,77.jpg
7469,655.0,19,82,82,77.jpg,655.wav,77.jpg
7470,94.0,19,82,82,77.jpg,94.wav,77.jpg
7471,1169.0,21,82,82,77.jpg,1169.wav,77.jpg
7472,758.0,21,82,82,77.jpg,758.wav,77.jpg
7473,323.0,21,82,82,77.jpg,323.wav,77.jpg
7474,507.0,21,82,82,77.jpg,507.wav,77.jpg
7475,791.0,21,82,82,77.jpg,791.wav,77.jpg
7476,967.0,23,82,82,77.jpg,967.wav,77.jpg
7477,1042.0,23,82,82,77.jpg,1042.wav,77.jpg
7478,708.0,23,82,82,77.jpg,708.wav,77.jpg
7479,996.0,23,82,82,77.jpg,996.wav,77.jpg
7480,1091.0,22,82,82,77.jpg,1091.wav,77.jpg
7481,1014.0,22,82,82,77.jpg,1014.wav,77.jpg
7482,884.0,22,82,82,77.jpg,884.wav,77.jpg
7483,628.0,22,82,82,77.jpg,628.wav,77.jpg
7484,445.0,22,82,82,70.jpg,445.wav,70.jpg
7485,798.0,22,82,82,77.jpg,798.wav,77.jpg
7486,839.0,28,82,82,77.jpg,839.wav,77.jpg
7487,436.0,28,82,82,77.jpg,436.wav,77.jpg
7488,978.0,28,82,82,77.jpg,978.wav,77.jpg
7489,763.0,28,82,82,77.jpg,763.wav,77.jpg
7490,1206.0,28,82,82,77.jpg,1206.wav,77.jpg
7491,817.0,28,82,82,77.jpg,817.wav,77.jpg
7492,915.0,26,82,82,77.jpg,915.wav,77.jpg
7493,487.0,26,82,82,77.jpg,487.wav,77.jpg
7494,438.0,26,82,82,77.jpg,438.wav,77.jpg
7495,171.0,26,82,82,77.jpg,171.wav,77.jpg
7496,316.0,26,82,82,77.jpg,316.wav,77.jpg
7497,322.0,17,82,82,77.jpg,322.wav,77.jpg
7498,252.0,17,82,82,72.jpg,252.wav,72.jpg
7499,113.0,17,82,82,77.jpg,113.wav,77.jpg
7500,104.0,17,82,82,77.jpg,104.wav,77.jpg
7501,300.0,17,82,82,77.jpg,300.wav,77.jpg
7502,127.0,11,82,82,77.jpg,127.wav,77.jpg
7503,498.0,11,82,82,72.jpg,498.wav,72.jpg
7504,1284.0,11,82,82,77.jpg,1284.wav,77.jpg
7505,334.0,11,82,82,70.jpg,334.wav,70.jpg
7506,203.0,11,82,82,77.jpg,203.wav,77.jpg
7507,102.0,11,82,82,77.jpg,102.wav,77.jpg
7508,1270.0,11,82,82,77.jpg,1270.wav,77.jpg
7509,58.0,11,82,82,77.jpg,58.wav,77.jpg
7510,381.0,29,82,82,77.jpg,381.wav,77.jpg
7511,1196.0,29,82,82,77.jpg,1196.wav,77.jpg
7512,663.0,29,82,82,50.jpg,663.wav,50.jpg
7513,993.0,29,82,82,77.jpg,993.wav,77.jpg
7514,527.0,29,82,82,50.jpg,527.wav,50.jpg
7515,941.0,29,82,82,77.jpg,941.wav,77.jpg
7516,236.0,25,82,82,77.jpg,236.wav,77.jpg
7517,772.0,25,82,82,77.jpg,772.wav,77.jpg
7518,53.0,25,82,82,77.jpg,53.wav,77.jpg
7519,188.0,15,82,82,77.jpg,188.wav,77.jpg
7520,78.0,15,82,82,77.jpg,78.wav,77.jpg
7521,411.0,15,82,82,77.jpg,411.wav,77.jpg
7522,292.0,15,82,82,77.jpg,292.wav,77.jpg
7523,725.0,15,82,82,77.jpg,725.wav,77.jpg
7524,35.0,27,82,82,77.jpg,35.wav,77.jpg
7525,1010.0,27,82,82,77.jpg,1010.wav,77.jpg
7526,514.0,27,82,82,77.jpg,514.wav,77.jpg
7527,875.0,27,82,82,77.jpg,875.wav,77.jpg
7528,644.0,27,82,82,77.jpg,644.wav,77.jpg
7529,780.0,27,82,82,77.jpg,780.wav,77.jpg
7530,285.0,13,82,82,77.jpg,285.wav,77.jpg
7531,177.0,13,82,82,77.jpg,177.wav,77.jpg
7532,153.0,13,82,82,77.jpg,153.wav,77.jpg
7533,90.0,13,82,82,77.jpg,90.wav,77.jpg
7534,151.0,13,82,82,77.jpg,151.wav,77.jpg
7535,26.0,13,82,82,77.jpg,26.wav,77.jpg
7536,362.0,14,82,82,77.jpg,362.wav,77.jpg
7537,296.0,14,82,82,77.jpg,296.wav,77.jpg
7538,427.0,14,82,82,77.jpg,427.wav,77.jpg
7539,982.0,12,82,82,77.jpg,982.wav,77.jpg
7540,196.0,12,82,82,77.jpg,196.wav,77.jpg
7541,315.0,12,82,82,77.jpg,315.wav,77.jpg
7542,330.0,12,82,82,77.jpg,330.wav,77.jpg
7543,866.0,12,82,82,77.jpg,866.wav,77.jpg
7544,1241.0,12,82,82,70.jpg,1241.wav,70.jpg
7545,1048.0,16,82,82,77.jpg,1048.wav,77.jpg
7546,1154.0,16,82,82,77.jpg,1154.wav,77.jpg
7547,944.0,16,82,82,77.jpg,944.wav,77.jpg
7548,1211.0,16,82,82,77.jpg,1211.wav,77.jpg
7549,288.0,16,82,82,77.jpg,288.wav,77.jpg
7550,356.0,16,82,82,77.jpg,356.wav,77.jpg
7551,1194.0,18,75,75,77.jpg,1194.wav,77.jpg
7552,1155.0,18,75,75,70.jpg,1155.wav,70.jpg
7553,1202.0,18,75,75,77.jpg,1202.wav,77.jpg
7554,516.0,18,75,75,77.jpg,516.wav,77.jpg
7555,400.0,18,75,75,77.jpg,400.wav,77.jpg
7556,1147.0,18,75,75,77.jpg,1147.wav,77.jpg
7557,5.0,24,75,75,77.jpg,5.wav,77.jpg
7558,1197.0,24,75,75,77.jpg,1197.wav,77.jpg
7559,670.0,24,75,75,77.jpg,670.wav,77.jpg
7560,995.0,24,75,75,77.jpg,995.wav,77.jpg
7561,199.0,24,75,75,77.jpg,199.wav,77.jpg
7562,628.0,24,75,75,77.jpg,628.wav,77.jpg
7563,914.0,24,75,75,77.jpg,914.wav,77.jpg
7564,205.0,19,75,75,77.jpg,205.wav,77.jpg
7565,352.0,19,75,75,77.jpg,352.wav,77.jpg
7566,856.0,19,75,75,77.jpg,856.wav,77.jpg
7567,640.0,21,75,75,77.jpg,640.wav,77.jpg
7568,1183.0,21,75,75,77.jpg,1183.wav,77.jpg
7569,957.0,21,75,75,77.jpg,957.wav,77.jpg
7570,264.0,21,75,75,77.jpg,264.wav,77.jpg
7571,1164.0,21,75,75,77.jpg,1164.wav,77.jpg
7572,1046.0,21,75,75,77.jpg,1046.wav,77.jpg
7573,1020.0,21,75,75,50.jpg,1020.wav,50.jpg
7574,1122.0,23,75,75,77.jpg,1122.wav,77.jpg
7575,420.0,23,75,75,77.jpg,420.wav,77.jpg
7576,7.0,23,75,75,77.jpg,7.wav,77.jpg
7577,1203.0,23,75,75,77.jpg,1203.wav,77.jpg
7578,996.0,23,75,75,77.jpg,996.wav,77.jpg
7579,198.0,23,75,75,77.jpg,198.wav,77.jpg
7580,72.0,22,75,75,77.jpg,72.wav,77.jpg
7581,635.0,22,75,75,77.jpg,635.wav,77.jpg
7582,1240.0,22,75,75,77.jpg,1240.wav,77.jpg
7583,691.0,22,75,75,77.jpg,691.wav,77.jpg
7584,208.0,22,75,75,77.jpg,208.wav,77.jpg
7585,387.0,22,75,75,77.jpg,387.wav,77.jpg
7586,631.0,28,75,75,77.jpg,631.wav,77.jpg
7587,1084.0,28,75,75,77.jpg,1084.wav,77.jpg
7588,137.0,26,75,75,77.jpg,137.wav,77.jpg
7589,822.0,26,75,75,77.jpg,822.wav,77.jpg
7590,1253.0,26,75,75,77.jpg,1253.wav,77.jpg
7591,758.0,26,75,75,77.jpg,758.wav,77.jpg
7592,378.0,17,75,75,77.jpg,378.wav,77.jpg
7593,1078.0,17,75,75,77.jpg,1078.wav,77.jpg
7594,695.0,17,75,75,77.jpg,695.wav,77.jpg
7595,603.0,17,75,75,77.jpg,603.wav,77.jpg
7596,2.0,17,75,75,77.jpg,2.wav,77.jpg
7597,1245.0,17,75,75,77.jpg,1245.wav,77.jpg
7598,154.0,11,75,75,77.jpg,154.wav,77.jpg
7599,583.0,11,75,75,77.jpg,583.wav,77.jpg
7600,954.0,11,75,75,77.jpg,954.wav,77.jpg
7601,843.0,11,75,75,77.jpg,843.wav,77.jpg
7602,1234.0,11,75,75,77.jpg,1234.wav,77.jpg
7603,1066.0,11,75,75,77.jpg,1066.wav,77.jpg
7604,38.0,29,75,75,77.jpg,38.wav,77.jpg
7605,634.0,29,75,75,77.jpg,634.wav,77.jpg
7606,217.0,29,75,75,77.jpg,217.wav,77.jpg
7607,468.0,25,75,75,77.jpg,468.wav,77.jpg
7608,56.0,25,75,75,77.jpg,56.wav,77.jpg
7609,900.0,25,75,75,77.jpg,900.wav,77.jpg
7610,789.0,25,75,75,77.jpg,789.wav,77.jpg
7611,429.0,25,75,75,77.jpg,429.wav,77.jpg
7612,17.0,15,75,75,77.jpg,17.wav,77.jpg
7613,773.0,15,75,75,77.jpg,773.wav,77.jpg
7614,648.0,15,75,75,77.jpg,648.wav,77.jpg
7615,1051.0,15,75,75,77.jpg,1051.wav,77.jpg
7616,1139.0,15,75,75,77.jpg,1139.wav,77.jpg
7617,510.0,27,75,75,77.jpg,510.wav,77.jpg
7618,896.0,27,75,75,77.jpg,896.wav,77.jpg
7619,623.0,27,75,75,77.jpg,623.wav,77.jpg
7620,687.0,13,75,75,77.jpg,687.wav,77.jpg
7621,411.0,13,75,75,77.jpg,411.wav,77.jpg
7622,599.0,13,75,75,77.jpg,599.wav,77.jpg
7623,538.0,14,75,75,77.jpg,538.wav,77.jpg
7624,810.0,14,75,75,77.jpg,810.wav,77.jpg
7625,892.0,14,75,75,77.jpg,892.wav,77.jpg
7626,1133.0,14,75,75,77.jpg,1133.wav,77.jpg
7627,707.0,12,75,75,77.jpg,707.wav,77.jpg
7628,1265.0,12,75,75,77.jpg,1265.wav,77.jpg
7629,419.0,12,75,75,77.jpg,419.wav,77.jpg
7630,827.0,12,75,75,77.jpg,827.wav,77.jpg
7631,454.0,12,75,75,77.jpg,454.wav,77.jpg
7632,933.0,12,75,75,77.jpg,933.wav,77.jpg
7633,880.0,16,75,75,77.jpg,880.wav,77.jpg
7634,852.0,16,75,75,77.jpg,852.wav,77.jpg
7635,241.0,16,75,75,77.jpg,241.wav,77.jpg
7636,823.0,16,75,75,77.jpg,823.wav,77.jpg
7637,519.0,16,75,75,77.jpg,519.wav,77.jpg
7638,522.0,16,75,75,77.jpg,522.wav,77.jpg
7639,5.0,18,24,24,77.jpg,5.wav,77.jpg
7640,201.0,18,24,24,77.jpg,201.wav,77.jpg
7641,64.0,18,24,24,72.jpg,64.wav,72.jpg
7642,1165.0,18,24,24,77.jpg,1165.wav,77.jpg
7643,778.0,18,24,24,77.jpg,778.wav,77.jpg
7644,660.0,24,24,24,77.jpg,660.wav,77.jpg
7645,689.0,24,24,24,77.jpg,689.wav,77.jpg
7646,420.0,24,24,24,77.jpg,420.wav,77.jpg
7647,796.0,24,24,24,77.jpg,796.wav,77.jpg
7648,343.0,19,24,24,77.jpg,343.wav,77.jpg
7649,675.0,19,24,24,77.jpg,675.wav,77.jpg
7650,38.0,19,24,24,77.jpg,38.wav,77.jpg
7651,365.0,19,24,24,77.jpg,365.wav,77.jpg
7652,1016.0,21,24,24,50.jpg,1016.wav,50.jpg
7653,978.0,21,24,24,77.jpg,978.wav,77.jpg
7654,1156.0,21,24,24,77.jpg,1156.wav,77.jpg
7655,563.0,21,24,24,77.jpg,563.wav,77.jpg
7656,203.0,21,24,24,77.jpg,203.wav,77.jpg
7657,374.0,21,24,24,77.jpg,374.wav,77.jpg
7658,1122.0,23,24,24,77.jpg,1122.wav,77.jpg
7659,564.0,23,24,24,77.jpg,564.wav,77.jpg
7660,130.0,23,24,24,77.jpg,130.wav,77.jpg
7661,1053.0,23,24,24,77.jpg,1053.wav,77.jpg
7662,1118.0,23,24,24,77.jpg,1118.wav,77.jpg
7663,183.0,22,24,24,77.jpg,183.wav,77.jpg
7664,1124.0,22,24,24,77.jpg,1124.wav,77.jpg
7665,802.0,22,24,24,77.jpg,802.wav,77.jpg
7666,597.0,22,24,24,77.jpg,597.wav,77.jpg
7667,466.0,22,24,24,77.jpg,466.wav,77.jpg
7668,192.0,22,24,24,77.jpg,192.wav,77.jpg
7669,482.0,28,24,24,77.jpg,482.wav,77.jpg
7670,112.0,28,24,24,50.jpg,112.wav,50.jpg
7671,849.0,28,24,24,77.jpg,849.wav,77.jpg
7672,818.0,28,24,24,77.jpg,818.wav,77.jpg
7673,899.0,26,24,24,72.jpg,899.wav,72.jpg
7674,1115.0,26,24,24,77.jpg,1115.wav,77.jpg
7675,673.0,26,24,24,77.jpg,673.wav,77.jpg
7676,613.0,26,24,24,50.jpg,613.wav,50.jpg
7677,566.0,26,24,24,50.jpg,566.wav,50.jpg
7678,870.0,26,24,24,77.jpg,870.wav,77.jpg
7679,1198.0,17,24,24,50.jpg,1198.wav,50.jpg
7680,868.0,17,24,24,77.jpg,868.wav,77.jpg
7681,640.0,17,24,24,77.jpg,640.wav,77.jpg
7682,1083.0,17,24,24,77.jpg,1083.wav,77.jpg
7683,232.0,17,24,24,50.jpg,232.wav,50.jpg
7684,651.0,17,24,24,77.jpg,651.wav,77.jpg
7685,700.0,11,24,24,77.jpg,700.wav,77.jpg
7686,136.0,11,24,24,77.jpg,136.wav,77.jpg
7687,1073.0,11,24,24,77.jpg,1073.wav,77.jpg
7688,526.0,11,24,24,77.jpg,526.wav,77.jpg
7689,316.0,11,24,24,77.jpg,316.wav,77.jpg
7690,122.0,29,24,24,77.jpg,122.wav,77.jpg
7691,18.0,29,24,24,77.jpg,18.wav,77.jpg
7692,476.0,29,24,24,77.jpg,476.wav,77.jpg
7693,652.0,29,24,24,72.jpg,652.wav,72.jpg
7694,835.0,25,24,24,77.jpg,835.wav,77.jpg
7695,297.0,25,24,24,77.jpg,297.wav,77.jpg
7696,867.0,25,24,24,50.jpg,867.wav,50.jpg
7697,591.0,15,24,24,77.jpg,591.wav,77.jpg
7698,1271.0,15,24,24,77.jpg,1271.wav,77.jpg
7699,667.0,15,24,24,72.jpg,667.wav,72.jpg
7700,1248.0,27,24,24,77.jpg,1248.wav,77.jpg
7701,661.0,27,24,24,50.jpg,661.wav,50.jpg
7702,881.0,27,24,24,72.jpg,881.wav,72.jpg
7703,412.0,27,24,24,77.jpg,412.wav,77.jpg
7704,711.0,27,24,24,77.jpg,711.wav,77.jpg
7705,599.0,27,24,24,77.jpg,599.wav,77.jpg
7706,851.0,13,24,24,77.jpg,851.wav,77.jpg
7707,98.0,13,24,24,50.jpg,98.wav,50.jpg
7708,1063.0,13,24,24,77.jpg,1063.wav,77.jpg
7709,534.0,13,24,24,77.jpg,534.wav,77.jpg
7710,1093.0,13,24,24,50.jpg,1093.wav,50.jpg
7711,1019.0,13,24,24,50.jpg,1019.wav,50.jpg
7712,1190.0,14,24,24,77.jpg,1190.wav,77.jpg
7713,539.0,14,24,24,77.jpg,539.wav,77.jpg
7714,125.0,14,24,24,77.jpg,125.wav,77.jpg
7715,1281.0,14,24,24,77.jpg,1281.wav,77.jpg
7716,478.0,14,24,24,77.jpg,478.wav,77.jpg
7717,604.0,14,24,24,77.jpg,604.wav,77.jpg
7718,503.0,12,24,24,77.jpg,503.wav,77.jpg
7719,304.0,12,24,24,77.jpg,304.wav,77.jpg
7720,908.0,16,24,24,77.jpg,908.wav,77.jpg
7721,363.0,16,24,24,77.jpg,363.wav,77.jpg
7722,264.0,16,24,24,77.jpg,264.wav,77.jpg
7723,993.0,16,24,24,77.jpg,993.wav,77.jpg
7724,520.0,16,24,24,72.jpg,520.wav,72.jpg
7725,1029.0,18,64,64,77.jpg,1029.wav,77.jpg
7726,1247.0,18,64,64,77.jpg,1247.wav,77.jpg
7727,265.0,18,64,64,77.jpg,265.wav,77.jpg
7728,395.0,18,64,64,77.jpg,395.wav,77.jpg
7729,251.0,18,64,64,77.jpg,251.wav,77.jpg
7730,450.0,18,64,64,77.jpg,450.wav,77.jpg
7731,717.0,24,64,64,77.jpg,717.wav,77.jpg
7732,969.0,24,64,64,50.jpg,969.wav,50.jpg
7733,483.0,24,64,64,77.jpg,483.wav,77.jpg
7734,883.0,24,64,64,77.jpg,883.wav,77.jpg
7735,199.0,24,64,64,77.jpg,199.wav,77.jpg
7736,511.0,24,64,64,77.jpg,511.wav,77.jpg
7737,1169.0,19,64,64,77.jpg,1169.wav,77.jpg
7738,580.0,19,64,64,77.jpg,580.wav,77.jpg
7739,218.0,19,64,64,77.jpg,218.wav,77.jpg
7740,178.0,19,64,64,77.jpg,178.wav,77.jpg
7741,1067.0,19,64,64,77.jpg,1067.wav,77.jpg
7742,1190.0,21,64,64,77.jpg,1190.wav,77.jpg
7743,712.0,21,64,64,77.jpg,712.wav,77.jpg
7744,402.0,21,64,64,77.jpg,402.wav,77.jpg
7745,404.0,21,64,64,77.jpg,404.wav,77.jpg
7746,872.0,21,64,64,77.jpg,872.wav,77.jpg
7747,1242.0,23,64,64,77.jpg,1242.wav,77.jpg
7748,108.0,23,64,64,72.jpg,108.wav,72.jpg
7749,498.0,23,64,64,77.jpg,498.wav,77.jpg
7750,116.0,23,64,64,77.jpg,116.wav,77.jpg
7751,1137.0,23,64,64,50.jpg,1137.wav,50.jpg
7752,724.0,23,64,64,50.jpg,724.wav,50.jpg
7753,766.0,23,64,64,77.jpg,766.wav,77.jpg
7754,602.0,23,64,64,77.jpg,602.wav,77.jpg
7755,532.0,23,64,64,72.jpg,532.wav,72.jpg
7756,531.0,22,64,64,77.jpg,531.wav,77.jpg
7757,661.0,22,64,64,72.jpg,661.wav,72.jpg
7758,980.0,22,64,64,77.jpg,980.wav,77.jpg
7759,134.0,22,64,64,77.jpg,134.wav,77.jpg
7760,464.0,22,64,64,77.jpg,464.wav,77.jpg
7761,633.0,28,64,64,77.jpg,633.wav,77.jpg
7762,1033.0,28,64,64,77.jpg,1033.wav,77.jpg
7763,133.0,28,64,64,77.jpg,133.wav,77.jpg
7764,794.0,28,64,64,77.jpg,794.wav,77.jpg
7765,768.0,28,64,64,72.jpg,768.wav,72.jpg
7766,620.0,28,64,64,77.jpg,620.wav,77.jpg
7767,784.0,28,64,64,77.jpg,784.wav,77.jpg
7768,1078.0,26,64,64,77.jpg,1078.wav,77.jpg
7769,259.0,26,64,64,77.jpg,259.wav,77.jpg
7770,126.0,17,64,64,77.jpg,126.wav,77.jpg
7771,705.0,17,64,64,77.jpg,705.wav,77.jpg
7772,594.0,17,64,64,77.jpg,594.wav,77.jpg
7773,109.0,17,64,64,77.jpg,109.wav,77.jpg
7774,1074.0,17,64,64,77.jpg,1074.wav,77.jpg
7775,228.0,17,64,64,77.jpg,228.wav,77.jpg
7776,1159.0,17,64,64,72.jpg,1159.wav,72.jpg
7777,799.0,11,64,64,77.jpg,799.wav,77.jpg
7778,245.0,11,64,64,77.jpg,245.wav,77.jpg
7779,793.0,11,64,64,77.jpg,793.wav,77.jpg
7780,441.0,11,64,64,77.jpg,441.wav,77.jpg
7781,512.0,11,64,64,77.jpg,512.wav,77.jpg
7782,816.0,11,64,64,77.jpg,816.wav,77.jpg
7783,1155.0,29,64,64,50.jpg,1155.wav,50.jpg
7784,706.0,29,64,64,50.jpg,706.wav,50.jpg
7785,749.0,29,64,64,77.jpg,749.wav,77.jpg
7786,323.0,29,64,64,77.jpg,323.wav,77.jpg
7787,610.0,29,64,64,77.jpg,610.wav,77.jpg
7788,1043.0,29,64,64,77.jpg,1043.wav,77.jpg
7789,907.0,29,64,64,77.jpg,907.wav,77.jpg
7790,848.0,25,64,64,77.jpg,848.wav,77.jpg
7791,258.0,25,64,64,77.jpg,258.wav,77.jpg
7792,873.0,25,64,64,77.jpg,873.wav,77.jpg
7793,866.0,25,64,64,77.jpg,866.wav,77.jpg
7794,482.0,15,64,64,77.jpg,482.wav,77.jpg
7795,832.0,15,64,64,77.jpg,832.wav,77.jpg
7796,1255.0,15,64,64,77.jpg,1255.wav,77.jpg
7797,478.0,15,64,64,77.jpg,478.wav,77.jpg
7798,878.0,15,64,64,72.jpg,878.wav,72.jpg
7799,937.0,15,64,64,77.jpg,937.wav,77.jpg
7800,85.0,27,64,64,77.jpg,85.wav,77.jpg
7801,1111.0,27,64,64,77.jpg,1111.wav,77.jpg
7802,1225.0,27,64,64,77.jpg,1225.wav,77.jpg
7803,951.0,27,64,64,77.jpg,951.wav,77.jpg
7804,1045.0,27,64,64,77.jpg,1045.wav,77.jpg
7805,357.0,27,64,64,77.jpg,357.wav,77.jpg
7806,312.0,13,64,64,77.jpg,312.wav,77.jpg
7807,865.0,13,64,64,77.jpg,865.wav,77.jpg
7808,260.0,13,64,64,77.jpg,260.wav,77.jpg
7809,993.0,13,64,64,77.jpg,993.wav,77.jpg
7810,1244.0,14,64,64,77.jpg,1244.wav,77.jpg
7811,1005.0,14,64,64,77.jpg,1005.wav,77.jpg
7812,786.0,14,64,64,77.jpg,786.wav,77.jpg
7813,887.0,14,64,64,77.jpg,887.wav,77.jpg
7814,429.0,14,64,64,77.jpg,429.wav,77.jpg
7815,1240.0,12,64,64,77.jpg,1240.wav,77.jpg
7816,205.0,12,64,64,77.jpg,205.wav,77.jpg
7817,684.0,12,64,64,77.jpg,684.wav,77.jpg
7818,445.0,12,64,64,50.jpg,445.wav,50.jpg
7819,622.0,12,64,64,72.jpg,622.wav,72.jpg
7820,1293.0,16,64,64,28.jpg,1293.wav,28.jpg
7821,59.0,16,64,64,77.jpg,59.wav,77.jpg
7822,834.0,16,64,64,77.jpg,834.wav,77.jpg
7823,74.0,16,64,64,77.jpg,74.wav,77.jpg
7824,1221.0,16,64,64,77.jpg,1221.wav,77.jpg
7825,1058.0,16,64,64,77.jpg,1058.wav,77.jpg
7826,244.0,16,64,64,77.jpg,244.wav,77.jpg
7827,447.0,18,31,31,77.jpg,447.wav,77.jpg
7828,773.0,18,31,31,77.jpg,773.wav,77.jpg
7829,678.0,18,31,31,77.jpg,678.wav,77.jpg
7830,741.0,18,31,31,77.jpg,741.wav,77.jpg
7831,2.0,18,31,31,77.jpg,2.wav,77.jpg
7832,95.0,24,31,31,77.jpg,95.wav,77.jpg
7833,96.0,24,31,31,77.jpg,96.wav,77.jpg
7834,251.0,24,31,31,77.jpg,251.wav,77.jpg
7835,1266.0,24,31,31,77.jpg,1266.wav,77.jpg
7836,384.0,19,31,31,77.jpg,384.wav,77.jpg
7837,1172.0,19,31,31,77.jpg,1172.wav,77.jpg
7838,1060.0,19,31,31,77.jpg,1060.wav,77.jpg
7839,193.0,19,31,31,77.jpg,193.wav,77.jpg
7840,1202.0,21,31,31,77.jpg,1202.wav,77.jpg
7841,1225.0,21,31,31,77.jpg,1225.wav,77.jpg
7842,178.0,21,31,31,77.jpg,178.wav,77.jpg
7843,864.0,21,31,31,77.jpg,864.wav,77.jpg
7844,1274.0,21,31,31,77.jpg,1274.wav,77.jpg
7845,774.0,23,31,31,77.jpg,774.wav,77.jpg
7846,813.0,23,31,31,77.jpg,813.wav,77.jpg
7847,805.0,23,31,31,77.jpg,805.wav,77.jpg
7848,170.0,23,31,31,77.jpg,170.wav,77.jpg
7849,546.0,23,31,31,77.jpg,546.wav,77.jpg
7850,511.0,23,31,31,77.jpg,511.wav,77.jpg
7851,1265.0,22,31,31,77.jpg,1265.wav,77.jpg
7852,164.0,22,31,31,77.jpg,164.wav,77.jpg
7853,1059.0,22,31,31,77.jpg,1059.wav,77.jpg
7854,960.0,22,31,31,77.jpg,960.wav,77.jpg
7855,703.0,22,31,31,77.jpg,703.wav,77.jpg
7856,1136.0,22,31,31,77.jpg,1136.wav,77.jpg
7857,168.0,28,31,31,77.jpg,168.wav,77.jpg
7858,156.0,28,31,31,77.jpg,156.wav,77.jpg
7859,871.0,28,31,31,77.jpg,871.wav,77.jpg
7860,1093.0,28,31,31,77.jpg,1093.wav,77.jpg
7861,300.0,28,31,31,77.jpg,300.wav,77.jpg
7862,988.0,26,31,31,77.jpg,988.wav,77.jpg
7863,1067.0,26,31,31,77.jpg,1067.wav,77.jpg
7864,712.0,17,31,31,77.jpg,712.wav,77.jpg
7865,427.0,17,31,31,77.jpg,427.wav,77.jpg
7866,534.0,17,31,31,77.jpg,534.wav,77.jpg
7867,615.0,11,31,31,77.jpg,615.wav,77.jpg
7868,862.0,11,31,31,77.jpg,862.wav,77.jpg
7869,798.0,11,31,31,77.jpg,798.wav,77.jpg
7870,103.0,29,31,31,77.jpg,103.wav,77.jpg
7871,1204.0,29,31,31,77.jpg,1204.wav,77.jpg
7872,768.0,29,31,31,72.jpg,768.wav,72.jpg
7873,375.0,29,31,31,77.jpg,375.wav,77.jpg
7874,715.0,29,31,31,77.jpg,715.wav,77.jpg
7875,338.0,25,31,31,77.jpg,338.wav,77.jpg
7876,1123.0,25,31,31,77.jpg,1123.wav,77.jpg
7877,1077.0,25,31,31,77.jpg,1077.wav,77.jpg
7878,1283.0,25,31,31,77.jpg,1283.wav,77.jpg
7879,835.0,15,31,31,77.jpg,835.wav,77.jpg
7880,283.0,15,31,31,77.jpg,283.wav,77.jpg
7881,559.0,15,31,31,77.jpg,559.wav,77.jpg
7882,983.0,15,31,31,77.jpg,983.wav,77.jpg
7883,236.0,27,31,31,77.jpg,236.wav,77.jpg
7884,402.0,27,31,31,77.jpg,402.wav,77.jpg
7885,1098.0,27,31,31,77.jpg,1098.wav,77.jpg
7886,1209.0,27,31,31,77.jpg,1209.wav,77.jpg
7887,273.0,27,31,31,77.jpg,273.wav,77.jpg
7888,639.0,13,31,31,77.jpg,639.wav,77.jpg
7889,875.0,13,31,31,77.jpg,875.wav,77.jpg
7890,429.0,13,31,31,77.jpg,429.wav,77.jpg
7891,1194.0,14,31,31,77.jpg,1194.wav,77.jpg
7892,209.0,14,31,31,77.jpg,209.wav,77.jpg
7893,334.0,14,31,31,72.jpg,334.wav,72.jpg
7894,19.0,14,31,31,77.jpg,19.wav,77.jpg
